,gender,living_area,age,job,education,income,child,experience,card,visit_per_week,visit_per_month,visit_per_year,average_staying_time,with_whom,location,transportation,distance,weekday_hour,weekday_minute,weekend_hour,weekend_minute,weekday_reading_time,weekend_reading_time,total_reading_time,books_per_year,satisfaction,recommendation,present_use,future_use,churn
508,0,11,34,6,3,7,0,0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,3,1.0,1.0,1.0,1.0,0
509,1,11,67,5,3,5,1,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,0,0,15,0,0,15,0,15,1,1.0,0.0,0.0,0.0,1
510,0,11,39,9,4,5,1,0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,2,1.0,0.0,0.0,0.0,1
511,0,11,58,2,3,6,1,1,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
512,0,11,60,2,3,5,1,0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1,0,10,0,10,10,10,20,1,1.0,1.0,0.0,1.0,0
513,0,11,55,2,3,5,1,0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,0.0,0.0,0.0,1
514,0,11,77,9,2,3,1,1,1.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
515,1,11,59,6,4,7,1,1,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1,0,30,0,30,30,30,60,3,1.0,1.0,1.0,1.0,0
516,0,11,40,9,5,5,1,0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,25,0,25,25,2,1.0,1.0,1.0,1.0,0
517,1,11,23,10,1,7,0,1,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0,0,20,0,10,20,10,30,2,1.0,1.0,1.0,1.0,0
518,1,11,23,10,2,6,0,1,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1,0,30,0,0,30,0,30,2,1.0,1.0,1.0,1.0,0
519,0,11,41,9,4,5,1,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,15,0,15,15,15,30,2,1.0,1.0,1.0,1.0,0
520,0,11,29,10,3,9,0,1,1.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,20,30,20,50,6,1.0,1.0,1.0,1.0,0
521,1,11,40,3,4,4,0,0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
522,1,11,32,3,3,5,0,0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,1,1.0,0.0,0.0,0.0,1
523,0,11,58,9,4,7,1,1,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1,0,40,0,0,40,0,40,3,1.0,1.0,1.0,1.0,0
524,0,11,61,2,3,6,1,0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1,0,20,0,0,20,0,20,2,1.0,0.0,0.0,0.0,1
525,0,11,52,9,3,6,1,1,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1,0,30,0,0,30,0,30,2,1.0,1.0,1.0,1.0,0
526,0,11,22,10,1,5,0,1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,30,0,30,30,30,60,8,1.0,1.0,1.0,1.0,0
527,1,11,21,10,1,6,0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0,1,0,0,30,60,30,90,8,1.0,1.0,1.0,1.0,0
528,0,11,25,10,2,7,0,1,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0,1,0,0,0,60,0,60,5,1.0,1.0,1.0,1.0,0
529,0,11,68,2,3,5,1,0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,0,0,20,0,20,20,20,40,3,0.0,0.0,0.0,0.0,1
530,1,11,62,4,3,4,1,0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1,0,30,0,0,30,0,30,2,0.0,0.0,0.0,0.0,1
531,0,11,51,9,4,6,1,0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,0,0,30,2,0,30,120,150,8,1.0,1.0,1.0,1.0,0
532,0,11,29,10,3,8,0,1,1.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,0,0,30,1,0,30,60,90,7,1.0,1.0,1.0,1.0,0
533,0,11,29,10,3,8,0,1,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0,0,20,0,0,20,0,20,5,1.0,1.0,1.0,1.0,0
534,0,11,42,9,4,5,1,0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,0,1,0,0,0,60,0,60,5,1.0,1.0,1.0,1.0,0
535,0,11,34,3,4,6,0,0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0,0,10,0,10,10,10,20,2,1.0,1.0,0.0,1.0,0
536,0,11,36,6,5,7,0,0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,2,1.0,0.0,0.0,0.0,1
537,0,11,34,3,4,6,0,0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,0,0,30,0,0,30,0,30,7,1.0,1.0,0.0,1.0,0
538,1,11,30,10,3,9,0,1,1.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0,0,30,0,30,30,30,60,5,1.0,1.0,1.0,1.0,0
539,1,11,63,4,3,5,1,0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
540,0,11,25,10,2,7,0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1,1,20,0,20,80,20,100,6,1.0,1.0,1.0,1.0,0
541,1,11,29,10,3,8,0,1,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,0,30,0,30,5,1.0,1.0,1.0,1.0,0
542,1,11,21,10,1,5,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,1,30,1,20,90,80,170,8,1.0,1.0,1.0,1.0,0
543,0,11,29,10,3,8,0,1,1.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,30,0,30,30,30,60,7,1.0,1.0,1.0,1.0,0
544,1,11,25,10,2,6,0,1,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0,0,30,0,30,30,30,60,7,1.0,1.0,1.0,1.0,0
545,1,11,26,10,3,6,0,1,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,0,1,0,2,0,60,120,180,6,1.0,1.0,1.0,1.0,0
546,1,11,27,10,3,6,0,1,1.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0,1,30,0,30,90,30,120,8,1.0,1.0,1.0,1.0,0
547,1,11,21,10,1,6,0,1,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1,0,30,0,0,30,0,30,8,1.0,1.0,1.0,1.0,0
548,1,11,31,10,3,7,0,1,1.0,2.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,0,2,0,0,120,120,5,1.0,1.0,1.0,1.0,0
549,1,11,51,2,3,6,1,0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0,0,30,0,0,30,0,30,2,0.0,0.0,0.0,0.0,1
550,0,11,50,3,3,5,1,0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0,1,0,0,0,60,0,60,4,1.0,0.0,0.0,0.0,1
551,0,11,23,10,2,7,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,30,0,0,30,0,30,5,1.0,1.0,1.0,1.0,0
552,0,11,22,10,1,7,0,1,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1,0,20,0,10,20,10,30,3,1.0,1.0,1.0,1.0,0
553,1,11,37,3,4,5,0,0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0,0,30,0,0,30,0,30,3,1.0,1.0,0.0,1.0,0
554,0,11,50,9,3,6,1,0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
555,1,11,42,6,5,7,0,1,1.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,0,0,20,0,20,20,20,40,3,1.0,1.0,1.0,1.0,0
556,1,11,22,10,1,7,0,1,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1,1,0,0,0,60,0,60,8,1.0,1.0,1.0,1.0,0
557,0,11,43,9,4,7,1,1,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,25,0,0,25,0,25,3,1.0,1.0,1.0,1.0,0
558,1,11,49,6,5,8,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0,0,20,0,10,20,10,30,3,1.0,1.0,0.0,1.0,0
559,1,11,60,3,3,5,1,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,0,0,55,0,0,55,0,55,2,1.0,0.0,0.0,0.0,1
560,0,11,30,10,3,5,0,0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,0,1,0,0,0,60,0,60,2,1.0,1.0,0.0,1.0,0
561,1,25,65,2,4,14,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,1
562,1,25,49,6,4,8,1,1,1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,0,0,0,1,0,0,60,60,8,1.0,1.0,1.0,1.0,0
563,0,25,35,6,4,10,0,0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1,0,0,0,30,0,30,30,6,1.0,0.0,0.0,0.0,1
564,0,25,23,10,2,9,0,1,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1,0,20,0,0,20,0,20,6,1.0,1.0,1.0,1.0,0
565,0,25,50,9,3,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
566,0,25,34,6,4,10,0,0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0,0,20,0,0,20,0,20,6,1.0,0.0,0.0,0.0,1
567,0,25,24,10,2,7,0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0,40,0,40,40,7,1.0,1.0,1.0,1.0,0
568,1,25,23,10,2,10,0,1,1.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,0,0,0,1,30,0,90,90,8,1.0,1.0,1.0,1.0,0
569,0,25,61,9,3,9,1,0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
570,0,25,45,9,3,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,15,0,20,15,20,35,2,1.0,1.0,1.0,1.0,0
571,0,25,47,8,4,14,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
572,0,25,68,9,3,3,1,0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
573,1,25,73,4,3,5,1,0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
574,0,25,48,9,4,8,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
575,0,25,38,8,4,5,0,1,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1,1,0,2,0,60,120,180,7,1.0,1.0,1.0,1.0,0
576,0,25,31,6,5,14,0,0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,20,0,0,20,0,20,6,1.0,0.0,0.0,0.0,1
577,1,25,22,10,1,13,0,1,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1,1,0,0,0,60,0,60,7,1.0,1.0,1.0,1.0,0
578,1,25,33,6,4,11,0,1,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,10,0,30,10,30,40,6,1.0,0.0,1.0,0.0,0
579,0,25,69,9,3,4,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
580,0,25,72,9,3,4,1,0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,1
581,0,25,58,9,3,14,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
582,1,25,54,6,4,10,1,1,1.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,8,1.0,1.0,1.0,1.0,0
583,1,25,40,6,4,8,0,0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,40,0,20,40,20,60,3,1.0,0.0,0.0,0.0,1
584,0,25,23,10,2,7,0,1,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1,0,20,0,0,20,0,20,5,1.0,0.0,1.0,0.0,0
585,1,25,44,8,5,13,1,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,7,1.0,1.0,1.0,1.0,0
586,1,25,23,10,2,11,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,0,2,10,0,130,130,8,1.0,1.0,1.0,1.0,0
587,1,25,31,6,4,12,0,0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,0,0,10,0,20,10,20,30,1,1.0,1.0,0.0,1.0,0
588,1,25,63,2,3,10,1,0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
589,0,25,43,9,3,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,1,0,60,60,120,7,1.0,1.0,1.0,1.0,0
590,1,25,33,6,4,12,0,0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,20,0,0,20,0,20,6,1.0,0.0,0.0,0.0,1
591,1,25,48,8,4,9,1,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,8,1.0,1.0,1.0,1.0,0
592,0,25,44,9,3,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,30,0,30,30,30,60,7,1.0,1.0,1.0,1.0,0
593,0,25,32,6,5,14,0,0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0,0,20,0,0,20,0,20,3,1.0,0.0,0.0,0.0,1
594,1,25,22,10,1,8,0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
595,1,25,20,10,1,8,0,1,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0,0,0,2,0,0,120,120,8,1.0,1.0,1.0,1.0,0
596,1,25,71,12,5,7,1,0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,0,0,30,1,0,30,60,90,8,1.0,0.0,0.0,1.0,0
597,0,25,57,6,4,14,1,0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
598,1,25,55,3,4,7,1,0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,8,1.0,0.0,0.0,0.0,1
599,1,25,45,6,4,8,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,20,0,40,20,40,60,3,1.0,1.0,1.0,1.0,0
600,1,25,34,6,5,14,0,0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0,0,0,0,30,0,30,30,3,1.0,0.0,0.0,0.0,1
601,1,25,50,2,3,13,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,10,0,20,10,20,30,5,1.0,1.0,1.0,1.0,0
602,1,25,37,6,5,14,0,0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0,0,20,0,20,20,20,40,6,1.0,1.0,0.0,1.0,0
603,1,25,33,6,4,12,0,0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,0,0,20,0,0,20,0,20,2,1.0,0.0,0.0,0.0,1
604,1,25,68,2,3,14,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
605,1,25,73,12,3,4,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
606,1,25,59,6,4,10,1,0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0,0,10,0,20,10,20,30,3,1.0,0.0,0.0,1.0,0
607,1,25,59,8,4,10,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,10,0,10,10,10,20,2,1.0,0.0,0.0,0.0,1
608,1,25,72,2,4,12,1,0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,1.0,0.0,0.0,1
609,0,25,47,8,4,13,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,10,0,70,70,6,1.0,1.0,1.0,1.0,0
610,0,25,34,6,4,12,0,1,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,30,0,30,30,30,60,7,1.0,1.0,1.0,1.0,0
611,0,25,60,8,5,14,1,1,1.0,0.0,3.0,0.0,2.0,4.0,2.0,3.0,0,0,30,1,0,30,60,90,8,1.0,1.0,1.0,1.0,0
612,1,25,38,6,4,10,0,1,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
613,1,25,60,2,3,14,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,30,0,30,30,1,1.0,0.0,0.0,0.0,1
614,0,25,39,9,4,7,1,0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0,0,20,0,0,20,0,20,3,1.0,0.0,0.0,0.0,1
615,0,25,80,9,2,6,1,1,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1,0,30,1,30,30,90,120,2,1.0,1.0,1.0,1.0,0
616,0,25,49,9,4,9,1,1,1.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,0,1,0,0,0,60,0,60,4,1.0,1.0,1.0,1.0,0
617,0,25,71,9,3,8,1,1,1.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1,1,0,1,0,60,60,120,4,1.0,1.0,1.0,1.0,0
618,1,25,46,2,5,9,0,0,0.0,3.0,0.0,0.0,4.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
619,1,25,24,10,2,8,0,1,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,0
620,1,25,24,10,2,9,0,1,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,5,1.0,1.0,1.0,1.0,0
621,0,25,22,10,1,8,0,1,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1,1,0,2,0,60,120,180,2,1.0,1.0,1.0,1.0,0
622,0,25,22,10,1,7,0,0,0.0,0.0,0.0,1.0,1.0,99.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
623,0,25,48,9,5,8,1,1,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,0,1,0,1,0,60,60,120,4,1.0,1.0,1.0,1.0,0
624,0,25,45,9,5,8,1,1,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0,1,0,2,0,60,120,180,4,1.0,1.0,1.0,1.0,0
625,1,25,49,6,5,8,1,0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
626,1,25,26,10,3,8,0,1,0.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,5,1.0,1.0,1.0,1.0,0
627,1,25,26,10,3,7,0,1,1.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0,1,0,2,0,60,120,180,4,1.0,1.0,1.0,1.0,0
628,1,25,26,10,3,7,0,1,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,3,1.0,1.0,1.0,1.0,0
629,1,25,31,3,3,7,0,0,0.0,0.0,0.0,10.0,3.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0
630,0,25,54,9,4,9,1,0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0,0,0,1,0,0,60,60,1,1.0,1.0,1.0,1.0,0
631,0,25,54,9,3,8,1,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,1,1.0,1.0,0.0,1.0,0
632,0,25,45,2,3,8,1,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
633,0,25,45,9,3,8,1,1,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,2,1.0,1.0,1.0,1.0,0
634,1,25,48,6,5,12,1,0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
635,1,25,38,3,5,6,0,0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,1,0,0,0,60,0,60,2,1.0,1.0,0.0,1.0,0
636,0,25,62,2,3,6,1,1,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0,0,30,1,0,30,60,90,1,1.0,1.0,1.0,1.0,0
637,1,25,68,2,3,5,1,0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
638,1,25,46,2,5,8,0,0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
639,1,25,48,2,5,9,0,0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
640,1,25,25,10,2,8,0,1,1.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1,1,0,2,0,60,120,180,6,1.0,1.0,1.0,1.0,0
641,0,25,25,10,2,7,0,1,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,2,1.0,1.0,1.0,1.0,0
642,0,25,26,10,3,7,0,0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1
643,0,25,26,10,3,9,0,1,1.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0,0,30,0,30,30,30,60,3,1.0,0.0,1.0,0.0,0
644,0,25,57,6,3,9,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,10,0,10,10,10,20,5,1.0,1.0,1.0,1.0,0
645,1,25,24,10,2,8,0,1,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1,0,30,0,30,30,30,60,2,1.0,1.0,1.0,1.0,0
646,0,25,24,10,2,7,0,1,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0,1,0,2,0,60,120,180,4,1.0,1.0,1.0,1.0,0
647,0,25,27,10,3,8,0,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,0,1,0,1,0,60,60,120,3,1.0,1.0,1.0,1.0,0
648,1,25,29,10,3,8,0,1,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
649,1,25,83,2,3,8,1,0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
650,0,25,36,3,5,8,0,1,0.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,1,1,0,1,0,60,60,120,3,1.0,1.0,1.0,1.0,0
651,1,25,60,6,5,8,1,0,1.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
652,0,25,26,10,3,11,0,1,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0,1,0,2,0,60,120,180,4,1.0,1.0,1.0,1.0,0
653,1,25,42,2,5,9,0,0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
654,0,25,35,6,5,6,0,0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1,1,0,0,0,60,0,60,2,1.0,0.0,0.0,1.0,0
655,1,25,71,2,4,12,1,1,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0,1,30,1,30,90,90,180,3,1.0,1.0,1.0,1.0,0
656,1,25,69,2,3,8,1,1,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1,1,10,1,10,70,70,140,3,1.0,1.0,1.0,1.0,0
657,0,25,62,2,4,8,1,0,0.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
658,1,25,21,10,1,5,0,1,0.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1,0,5,0,5,5,5,10,1,1.0,1.0,1.0,1.0,0
659,1,17,65,4,4,6,1,0,1.0,0.0,0.0,10.0,3.0,4.0,2.0,2.0,0,0,0,1,0,0,60,60,3,1.0,1.0,1.0,1.0,0
660,0,17,66,3,3,7,1,0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0
661,0,17,56,9,5,8,1,1,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
662,1,17,62,4,4,8,1,1,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
663,0,17,59,9,3,8,1,1,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,0,30,1,0,30,60,90,6,1.0,1.0,1.0,1.0,0
664,1,17,62,7,5,8,1,0,1.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,0,0,0,1,0,0,60,60,3,1.0,1.0,1.0,1.0,0
665,0,17,59,9,3,7,1,1,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1,1,0,1,0,60,60,120,5,1.0,1.0,1.0,1.0,0
666,1,17,57,2,5,8,1,0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1,1,0,1,0,60,60,120,6,1.0,1.0,1.0,1.0,0
667,0,17,34,6,3,6,0,1,1.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0,0,30,0,30,30,30,60,2,1.0,1.0,1.0,1.0,0
668,0,17,40,6,5,7,1,1,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,1,1.0,1.0,1.0,1.0,0
